  Current Time (s),Current Time (years),Pore Volume,Phase1-S2- Volume rate,Phase2-S2- Volume rate,Phase1-S2- Cumulative production,Phase2-S2- Cumulative production,Phase1-S3- Volume rate,Phase2-S3- Volume rate,Phase1-S3- Cumulative production,Phase2-S3- Cumulative production
 0.20736000000E+07,0.65753424658E-01,0.30000000000E+03,-.12894036155E-04,0.18594642142E-08,-.25173358411E+02,0.34681246602E-02,0.64441576315E-12,0.12888315244E-04,0.12542164024E-05,0.25084328026E+02
 0.21600000000E+07,0.68493150685E-01,0.30000000000E+03,-.12953024058E-04,0.18175466018E-08,-.26292499689E+02,0.36251606866E-02,0.64732965099E-12,0.12946592996E-04,0.13101456842E-05,0.26202913661E+02
 0.22464000000E+07,0.71232876712E-01,0.30000000000E+03,-.13048401751E-04,0.18467820659E-08,-.27419881600E+02,0.37847226570E-02,0.65212585027E-12,0.13042516981E-04,0.13664893577E-05,0.27329787128E+02
 0.23328000000E+07,0.73972602740E-01,0.30000000000E+03,-.13134187362E-04,0.18396942590E-08,-.28554675388E+02,0.39436722410E-02,0.65638719165E-12,0.13127743807E-04,0.14232012110E-05,0.28464024193E+02
 0.24192000000E+07,0.76712328767E-01,0.30000000000E+03,-.13214609770E-04,0.18315143914E-08,-.29696417673E+02,0.41019150844E-02,0.66040507684E-12,0.13208101510E-04,0.14802602097E-05,0.29605204164E+02
 0.25056000000E+07,0.79452054795E-01,0.30000000000E+03,-.13300901123E-04,0.18167201936E-08,-.30845615530E+02,0.42588797092E-02,0.66467914595E-12,0.13293582889E-04,0.15376884879E-05,0.30753769725E+02
 0.25920000000E+07,0.82191780822E-01,0.30000000000E+03,-.13387647506E-04,0.18150628818E-08,-.32002308274E+02,0.44157011422E-02,0.66904583888E-12,0.13380916749E-04,0.15954940484E-05,0.31909880932E+02
 0.26784000000E+07,0.84931506849E-01,0.30000000000E+03,-.13473666585E-04,0.18040925719E-08,-.33166433067E+02,0.45715747404E-02,0.67334089170E-12,0.13466817805E-04,0.16536707014E-05,0.33073413991E+02
 0.27648000000E+07,0.87671232877E-01,0.30000000000E+03,-.13563257369E-04,0.17978917645E-08,-.34338298504E+02,0.47269125888E-02,0.67783299363E-12,0.13556659842E-04,0.17122354721E-05,0.34244709401E+02
 0.28512000000E+07,0.90410958904E-01,0.30000000000E+03,-.13656039840E-04,0.17912024401E-08,-.35518180346E+02,0.48816724796E-02,0.68250934637E-12,0.13650186894E-04,0.17712042796E-05,0.35424085549E+02
 0.29376000000E+07,0.93150684932E-01,0.30000000000E+03,-.13748403047E-04,0.17827194420E-08,-.36706042369E+02,0.50356994394E-02,0.68708954091E-12,0.13741790784E-04,0.18305688159E-05,0.36611376272E+02
 0.30240000000E+07,0.95890410959E-01,0.30000000000E+03,-.13844401401E-04,0.17732295515E-08,-.37902198650E+02,0.51889064727E-02,0.69191723873E-12,0.13838344741E-04,0.18903504654E-05,0.37807009258E+02
 0.31104000000E+07,0.98630136986E-01,0.30000000000E+03,-.13940910507E-04,0.17576991390E-08,-.39106693318E+02,0.53407716783E-02,0.69673355500E-12,0.13934671062E-04,0.19505482445E-05,0.39010964838E+02
 0.31968000000E+07,0.10136986301E+00,0.30000000000E+03,-.14040864812E-04,0.17437572327E-08,-.40319824038E+02,0.54914323032E-02,0.70172001062E-12,0.14034400175E-04,0.20111768534E-05,0.40223537013E+02
 0.32832000000E+07,0.10410958904E+00,0.30000000000E+03,-.14140794093E-04,0.17335266503E-08,-.41541588647E+02,0.56412090058E-02,0.70673385011E-12,0.14134676964E-04,0.20722386581E-05,0.41444773103E+02
 0.33696000000E+07,0.10684931507E+00,0.30000000000E+03,-.14244540220E-04,0.17145601862E-08,-.42772316922E+02,0.57893470059E-02,0.71190086772E-12,0.14238017313E-04,0.21337468930E-05,0.42674937798E+02
 0.34560000000E+07,0.10958904110E+00,0.30000000000E+03,-.14324490589E-04,0.16947997772E-08,-.44009952909E+02,0.59357777066E-02,0.71597972295E-12,0.14319594417E-04,0.21956075411E-05,0.43912150756E+02
 0.35424000000E+07,0.11232876712E+00,0.30000000000E+03,-.14454110141E-04,0.16834940125E-08,-.45258788026E+02,0.60812315893E-02,0.72236632801E-12,0.14447326519E-04,0.22580199918E-05,0.45160399767E+02
 0.36288000000E+07,0.11506849315E+00,0.30000000000E+03,-.14542849824E-04,0.16611376421E-08,-.46515290250E+02,0.62247538816E-02,0.72690114650E-12,0.14538022886E-04,0.23208242509E-05,0.46416484945E+02
 0.37152000000E+07,0.11780821918E+00,0.30000000000E+03,-.14677226039E-04,0.16507147832E-08,-.47783402580E+02,0.63673756388E-02,0.73356520013E-12,0.14671303959E-04,0.23842042842E-05,0.47684085607E+02
 0.38016000000E+07,0.12054794521E+00,0.30000000000E+03,-.14798919575E-04,0.16291140757E-08,-.49062029231E+02,0.65081310950E-02,0.73964465911E-12,0.14792893136E-04,0.24481095827E-05,0.48962191574E+02
 0.38880000000E+07,0.12328767123E+00,0.30000000000E+03,-.14913769850E-04,0.16100503969E-08,-.50350578946E+02,0.66472394493E-02,0.74540022136E-12,0.14908004379E-04,0.25125121619E-05,0.50250243152E+02
 0.39744000000E+07,0.12602739726E+00,0.30000000000E+03,-.15037862695E-04,0.15860646744E-08,-.51649850283E+02,0.67842754371E-02,0.75160513848E-12,0.15032102718E-04,0.25774508458E-05,0.51549016827E+02
 0.40608000000E+07,0.12876712329E+00,0.30000000000E+03,-.15129603164E-04,0.15625454555E-08,-.52957047997E+02,0.69192793645E-02,0.75626718825E-12,0.15125343713E-04,0.26427923309E-05,0.52855846524E+02
 0.41472000000E+07,0.13150684932E+00,0.30000000000E+03,-.15287762044E-04,0.15416682148E-08,-.54277910637E+02,0.70524794982E-02,0.76410132400E-12,0.15282026430E-04,0.27088106853E-05,0.54176213607E+02
 0.42336000000E+07,0.13424657534E+00,0.30000000000E+03,-.15387383915E-04,0.15164920179E-08,-.55607380608E+02,0.71835044086E-02,0.76912776718E-12,0.15382555285E-04,0.27752633244E-05,0.55505266384E+02
 0.43200000000E+07,0.13698630137E+00,0.30000000000E+03,-.15546331659E-04,0.14923278007E-08,-.56950583663E+02,0.73124415306E-02,0.77703491263E-12,0.15540698198E-04,0.28423991408E-05,0.56847982708E+02
 0.44064000000E+07,0.13972602740E+00,0.30000000000E+03,-.15688001559E-04,0.14665510004E-08,-.58306026998E+02,0.74391515370E-02,0.78412607632E-12,0.15682521469E-04,0.29101476338E-05,0.58202952563E+02
 0.44928000000E+07,0.14246575342E+00,0.30000000000E+03,-.15871812420E-04,0.14582922478E-08,-.59677351591E+02,0.75651479872E-02,0.79132643279E-12,0.15826528597E-04,0.29785182376E-05,0.59570364634E+02
 0.45792000000E+07,0.14520547945E+00,0.30000000000E+03,-.15957214824E-04,0.14213064043E-08,-.61056054951E+02,0.76879488605E-02,0.79760545655E-12,0.15952109072E-04,0.30474313491E-05,0.60948626857E+02
 0.46656000000E+07,0.14794520548E+00,0.30000000000E+03,-.16137233464E-04,0.13834873111E-08,-.62450311923E+02,0.78074821642E-02,0.80661550488E-12,0.16132310038E-04,0.31171229287E-05,0.62342458445E+02
 0.47520000000E+07,0.15068493151E+00,0.30000000000E+03,-.16266354861E-04,0.13673980412E-08,-.63855724983E+02,0.79256253550E-02,0.81305610871E-12,0.16261122110E-04,0.31873709765E-05,0.63747419395E+02
 0.48384000000E+07,0.15342465753E+00,0.30000000000E+03,-.16438901234E-04,0.13367890236E-08,-.65276046049E+02,0.80411239266E-02,0.82170685688E-12,0.16434137069E-04,0.32583664489E-05,0.65167328838E+02
