gravity, cap_pressure, black_oil, ov_relaxation, one_phase, wells, n_phases, n_components, aspect_ratio, courant_number, shockfront_courant_number, shockfront_number_ratio, min_total_mobility, max_total_mobility, average_total_mobility, min_Darcy_velocity, max_Darcy_velocity, average_Darcy_velocity, min_shockfront_mobratio, max_shockfront_mobratio, average_shockfront_mobratio, average_longitudinal_capillary, average_transverse_capillary, max_longitudinal_capillary, max_transverse_capillary, min_longitudinal_capillary, min_transverse_capillary, average_buoyancy_number, average_longitudinal_buoyancy, average_transverse_buoyancy, max_buoyancy_number, max_longitudinal_buoyancy, max_transverse_buoyancy, min_buoyancy_number, min_longitudinal_buoyancy, min_transverse_buoyancy, average_overrelaxation, max_overrelaxation, min_overrelaxation, average_invPeclet, max_invPeclet, min_invPeclet, res, resold, res_resold, backtrack_par_factor, btpf,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.15811388E+01,  0.16643005E+01,  0.56830381E+00,  0.28842192E-02,  0.16668271E+03,  0.84055797E+03,  0.23882722E+03,  0.10620934E-06,  0.17204348E-05,  0.62294452E-06,  0.89355924E+00,  0.94555624E+00,  0.91870972E+00,  0.55654293E-03,  0.13913573E-02,  0.28366365E-02,  0.70915912E-02,  0.17511695E-03,  0.43779237E-03,  0.32640170E-01,  0.51037996E-02,  0.81600424E-01,  0.12768868E+00,  0.70931489E+00,  0.31922170E+00,  0.10282912E-01,  0.68634717E-04,  0.25707280E-01, -0.11469223E+06, -0.39426596E+05, -0.53584322E+07,  0.55418341E+07,  0.28246103E+08,  0.17437452E+07,  0.36734489E-06,  0.11420674E-07,  0.32164904E+02, -0.75553450E+00, -0.75553450E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.15811388E+01,  0.16658714E+01,  0.55918584E+00,  0.84466419E-02,  0.16666822E+03,  0.84472421E+03,  0.24091175E+03,  0.10364262E-06,  0.17451417E-05,  0.62717609E-06,  0.85755977E+00,  0.10106713E+01,  0.91380397E+00,  0.55389594E-03,  0.13847398E-02,  0.29068862E-02,  0.72672154E-02,  0.17263773E-03,  0.43159432E-03,  0.32481967E-01,  0.51483607E-02,  0.81204918E-01,  0.12774713E+00,  0.73285840E+00,  0.31936782E+00,  0.10138294E-01,  0.67641730E-04,  0.25345736E-01, -0.11892503E+06, -0.39645228E+05, -0.56902775E+07,  0.55154764E+07,  0.28945621E+08,  0.17190581E+07,  0.16621368E-06,  0.36734489E-06,  0.45247309E+00, -0.55409368E+00, -0.55409368E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.15811388E+01,  0.16879916E+01,  0.59094425E+00,  0.76225793E-02,  0.16671221E+03,  0.84586117E+03,  0.24108353E+03,  0.10348167E-06,  0.17466134E-05,  0.62697253E-06,  0.85931051E+00,  0.97040498E+00,  0.89165261E+00,  0.55411460E-03,  0.13852865E-02,  0.29114075E-02,  0.72785187E-02,  0.17249226E-03,  0.43123064E-03,  0.32492723E-01,  0.51959665E-02,  0.81231808E-01,  0.12770755E+00,  0.74158583E+00,  0.31926888E+00,  0.10129099E-01,  0.65257931E-04,  0.25322748E-01, -0.12003179E+06, -0.39636825E+05, -0.57757505E+07,  0.55176537E+07,  0.28990643E+08,  0.17176096E+07,  0.91216797E-07,  0.16621368E-06,  0.54879237E+00, -0.61587179E+00, -0.61587179E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.15811388E+01,  0.16796292E+01,  0.52655250E+00,  0.45323445E-02,  0.16666770E+03,  0.84649492E+03,  0.24112082E+03,  0.10266864E-06,  0.17466612E-05,  0.62629375E-06,  0.88243439E+00,  0.97154343E+00,  0.91844806E+00,  0.55469973E-03,  0.13867493E-02,  0.29344627E-02,  0.73361568E-02,  0.17248754E-03,  0.43121885E-03,  0.32525742E-01,  0.52458783E-02,  0.81314354E-01,  0.12769865E+00,  0.74897247E+00,  0.31924663E+00,  0.10128603E-01,  0.62683702E-04,  0.25321507E-01, -0.12063556E+06, -0.39590854E+05, -0.58181401E+07,  0.55234802E+07,  0.29220217E+08,  0.17175626E+07,  0.23801723E-07,  0.46105249E-07,  0.51624757E+00, -0.58221261E+00, -0.58221261E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.15811388E+01,  0.16767018E+01,  0.52740373E+00,  0.32962505E-02,  0.16667111E+03,  0.84658958E+03,  0.24112158E+03,  0.10271160E-06,  0.17481052E-05,  0.62636652E-06,  0.88756937E+00,  0.97633416E+00,  0.92393260E+00,  0.55464959E-03,  0.13866240E-02,  0.29332355E-02,  0.73330887E-02,  0.17234506E-03,  0.43086264E-03,  0.32522782E-01,  0.52403127E-02,  0.81306956E-01,  0.12768837E+00,  0.74965908E+00,  0.31922093E+00,  0.10120218E-01,  0.68142660E-04,  0.25300545E-01, -0.12069907E+06, -0.39587943E+05, -0.58250958E+07,  0.55229810E+07,  0.29207997E+08,  0.17161438E+07,  0.14143541E-07,  0.23801723E-07,  0.59422343E+00, -0.58731503E+00, -0.58731503E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.15811388E+01,  0.16794330E+01,  0.43923319E+00,  0.24721879E-02,  0.16666778E+03,  0.84662697E+03,  0.24112001E+03,  0.10251804E-06,  0.17465129E-05,  0.62652200E-06,  0.89124514E+00,  0.97852068E+00,  0.92706957E+00,  0.55431291E-03,  0.13857823E-02,  0.29387734E-02,  0.73469334E-02,  0.17250219E-03,  0.43125547E-03,  0.32502455E-01,  0.52258457E-02,  0.81256136E-01,  0.12813266E+00,  0.75324699E+00,  0.32033164E+00,  0.10129440E-01,  0.68217588E-04,  0.25323601E-01, -0.12057615E+06, -0.39537626E+05, -0.58206081E+07,  0.55196285E+07,  0.29263141E+08,  0.17177085E+07,  0.36589009E-06,  0.14143541E-07,  0.25869765E+02, -0.76252137E+00, -0.76252137E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.15811388E+01,  0.16794700E+01,  0.57584317E+00,  0.88586733E-02,  0.16666869E+03,  0.85049166E+03,  0.24323643E+03,  0.10013474E-06,  0.17701741E-05,  0.63083537E-06,  0.86153860E+00,  0.10078918E+01,  0.91207526E+00,  0.55163581E-03,  0.13790895E-02,  0.30087192E-02,  0.75217979E-02,  0.17019642E-03,  0.42549104E-03,  0.32342205E-01,  0.52618387E-02,  0.80855512E-01,  0.12808407E+00,  0.77815349E+00,  0.32021018E+00,  0.99953136E-02, -0.27448800E-03,  0.24988284E-01, -0.12479648E+06, -0.39710305E+05, -0.61606218E+07,  0.54929709E+07,  0.29959634E+08,  0.16947485E+07,  0.16599410E-06,  0.36589009E-06,  0.45367204E+00, -0.55956987E+00, -0.55956987E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.15811388E+01,  0.16997695E+01,  0.57558760E+00,  0.86526576E-02,  0.16666706E+03,  0.85153628E+03,  0.24339345E+03,  0.99748206E-07,  0.17720989E-05,  0.63052772E-06,  0.86077701E+00,  0.99404171E+00,  0.90436700E+00,  0.55192619E-03,  0.13798155E-02,  0.30203781E-02,  0.75509453E-02,  0.17001156E-03,  0.42502891E-03,  0.32356891E-01,  0.53193209E-02,  0.80892227E-01,  0.12922307E+00,  0.78727758E+00,  0.32305768E+00,  0.99834858E-02,  0.38525902E-04,  0.24958715E-01, -0.12593610E+06, -0.39704672E+05, -0.62489699E+07,  0.54958624E+07,  0.30075729E+08,  0.16929078E+07,  0.96340126E-07,  0.16599410E-06,  0.58038283E+00, -0.58990476E+00, -0.58990476E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.15811388E+01,  0.16932186E+01,  0.44098603E+00,  0.41203131E-02,  0.16666946E+03,  0.85205564E+03,  0.24342257E+03,  0.99048578E-07,  0.17718647E-05,  0.62985240E-06,  0.87637361E+00,  0.96777125E+00,  0.92582540E+00,  0.55252051E-03,  0.13813013E-02,  0.30417125E-02,  0.76042812E-02,  0.17003403E-03,  0.42508508E-03,  0.32390306E-01,  0.53668310E-02,  0.80975766E-01,  0.12986905E+00,  0.79524818E+00,  0.32467264E+00,  0.99847200E-02,  0.34459159E-05,  0.24961800E-01, -0.12647253E+06, -0.39652537E+05, -0.62857621E+07,  0.55017804E+07,  0.30288168E+08,  0.16931315E+07,  0.16438904E-07,  0.39344522E-07,  0.41781939E+00, -0.64901886E+00, -0.64901886E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.15811388E+01,  0.16928131E+01,  0.44290442E+00,  0.37082818E-02,  0.16667665E+03,  0.85217814E+03,  0.24342402E+03,  0.99370176E-07,  0.17719512E-05,  0.63017540E-06,  0.87937952E+00,  0.97292351E+00,  0.93145846E+00,  0.55202363E-03,  0.13800591E-02,  0.30318684E-02,  0.75796710E-02,  0.17002573E-03,  0.42506433E-03,  0.32361022E-01,  0.53419209E-02,  0.80902554E-01,  0.12902983E+00,  0.79529581E+00,  0.32257458E+00,  0.99841119E-02, -0.42468745E-05,  0.24960280E-01, -0.12657015E+06, -0.39650219E+05, -0.62960759E+07,  0.54968327E+07,  0.30190145E+08,  0.16930489E+07,  0.36451307E-06,  0.16438904E-07,  0.22173805E+02, -0.77649365E+00, -0.77649365E+00,
