gravity, cap_pressure, black_oil, ov_relaxation, one_phase, wells, n_phases, n_components, aspect_ratio, courant_number, shockfront_courant_number, shockfront_number_ratio, min_total_mobility, max_total_mobility, average_total_mobility, min_Darcy_velocity, max_Darcy_velocity, average_Darcy_velocity, min_shockfront_mobratio, max_shockfront_mobratio, average_shockfront_mobratio, average_longitudinal_capillary, average_transverse_capillary, max_longitudinal_capillary, max_transverse_capillary, min_longitudinal_capillary, min_transverse_capillary, average_buoyancy_number, average_longitudinal_buoyancy, average_transverse_buoyancy, max_buoyancy_number, max_longitudinal_buoyancy, max_transverse_buoyancy, min_buoyancy_number, min_longitudinal_buoyancy, min_transverse_buoyancy, average_overrelaxation, max_overrelaxation, min_overrelaxation, average_invPeclet, max_invPeclet, min_invPeclet, res, resold, res_resold, backtrack_par_factor, btpf,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.15811388E+01,  0.22332050E+01,  0.77369272E+00,  0.88586733E-02,  0.16669581E+03,  0.93453257E+03,  0.34322121E+03,  0.93811521E-07,  0.25814336E-05,  0.84652660E-06,  0.86229026E+00,  0.10306171E+01,  0.92862746E+00,  0.42533652E-03,  0.10633413E-02,  0.32115170E-02,  0.80287926E-02,  0.11670929E-03,  0.29177324E-03,  0.24856752E-01,  0.53050592E-02,  0.62141879E-01,  0.16128957E+00,  0.94244695E+00,  0.40322393E+00,  0.68549380E-02, -0.21372809E-03,  0.17137345E-01, -0.52830407E+06, -0.48967137E+05, -0.39224337E+08,  0.42353326E+07,  0.31979015E+08,  0.11621449E+07,  0.29465562E-06,  0.40659311E-06,  0.72469407E+00, -0.68562776E+00, -0.68562776E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.15811388E+01,  0.22587297E+01,  0.77828609E+00,  0.88586733E-02,  0.16666673E+03,  0.93464094E+03,  0.34285637E+03,  0.93542959E-07,  0.25802004E-05,  0.84203400E-06,  0.84848760E+00,  0.10151801E+01,  0.89778763E+00,  0.42809149E-03,  0.10702287E-02,  0.32207373E-02,  0.80518433E-02,  0.11676508E-03,  0.29191269E-03,  0.25016316E-01,  0.54723500E-02,  0.62540791E-01,  0.16859889E+00,  0.94207120E+00,  0.42149723E+00,  0.68583278E-02, -0.71284565E-03,  0.17145820E-01, -0.52881357E+06, -0.48802402E+05, -0.39217340E+08,  0.42627655E+07,  0.32070827E+08,  0.11627004E+07,  0.27308361E-06,  0.29465562E-06,  0.92678907E+00, -0.86142650E+00, -0.86142650E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.15811388E+01,  0.22579363E+01,  0.71026516E+00,  0.41203131E-03,  0.16667247E+03,  0.93468057E+03,  0.34267004E+03,  0.93605113E-07,  0.25777771E-05,  0.84035547E-06,  0.93893417E+00,  0.93893417E+00,  0.93893417E+00,  0.42911442E-03,  0.10727860E-02,  0.32185987E-02,  0.80464968E-02,  0.11687485E-03,  0.29218711E-03,  0.25076013E-01,  0.55178404E-02,  0.62690031E-01,  0.17065344E+00,  0.93953451E+00,  0.42663361E+00,  0.68647429E-02, -0.21593580E-03,  0.17161857E-01, -0.52875857E+06, -0.48708756E+05, -0.39187834E+08,  0.42729514E+07,  0.32049531E+08,  0.11637934E+07,  0.40876959E-06,  0.65671970E-07,  0.62244149E+01, -0.92985620E+00, -0.92985620E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.15811388E+01,  0.22501206E+01,  0.77703837E+00,  0.86526576E-02,  0.16666784E+03,  0.93544231E+03,  0.34630653E+03,  0.94152775E-07,  0.26036936E-05,  0.85539835E-06,  0.86457173E+00,  0.10374373E+01,  0.90983181E+00,  0.42092234E-03,  0.10523058E-02,  0.31998770E-02,  0.79996924E-02,  0.11571150E-03,  0.28927876E-03,  0.24598655E-01,  0.52195535E-02,  0.61496637E-01,  0.15855468E+00,  0.93998272E+00,  0.39638669E+00,  0.67963814E-02, -0.13932169E-03,  0.16990953E-01, -0.54613776E+06, -0.49377513E+05, -0.40633207E+08,  0.41913779E+07,  0.31863108E+08,  0.11522093E+07,  0.30161247E-06,  0.40876959E-06,  0.73785447E+00, -0.69621676E+00, -0.69621676E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.15811388E+01,  0.22760184E+01,  0.79658936E+00,  0.92707046E-02,  0.16682901E+03,  0.93554911E+03,  0.34592761E+03,  0.93872337E-07,  0.26023525E-05,  0.85067510E-06,  0.84625007E+00,  0.10227482E+01,  0.89556958E+00,  0.42375575E-03,  0.10593894E-02,  0.32094364E-02,  0.80235910E-02,  0.11577113E-03,  0.28942783E-03,  0.24763053E-01,  0.53919756E-02,  0.61907632E-01,  0.16574475E+00,  0.94032532E+00,  0.41436188E+00,  0.67999847E-02, -0.60689517E-03,  0.16999962E-01, -0.54649673E+06, -0.49194958E+05, -0.40612155E+08,  0.42195919E+07,  0.31958297E+08,  0.11528031E+07,  0.26124588E-06,  0.30161247E-06,  0.86616406E+00, -0.78207130E+00, -0.78207130E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.15811388E+01,  0.22751541E+01,  0.00000000E+00,  0.00000000E+00,  0.16666715E+03,  0.93558639E+03,  0.34574386E+03,  0.93903622E-07,  0.26001321E-05,  0.84907313E-06,  0.10000000E+01,  0.10000000E+01,  0.10000000E+01,  0.42468483E-03,  0.10617121E-02,  0.32083671E-02,  0.80209179E-02,  0.11587000E-03,  0.28967499E-03,  0.24817327E-01,  0.54313036E-02,  0.62043318E-01,  0.16742977E+00,  0.93866337E+00,  0.41857442E+00,  0.68057618E-02, -0.24422017E-03,  0.17014405E-01, -0.54649047E+06, -0.49107951E+05, -0.40585479E+08,  0.42288433E+07,  0.31947649E+08,  0.11537875E+07,  0.41565502E-06,  0.67309695E-07,  0.61752623E+01, -0.93549410E+00, -0.93549410E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.15811388E+01,  0.22675595E+01,  0.73675859E+00,  0.88586733E-02,  0.16670724E+03,  0.93633326E+03,  0.34945462E+03,  0.94858576E-07,  0.26266092E-05,  0.86475495E-06,  0.86315127E+00,  0.10544889E+01,  0.91603912E+00,  0.41626660E-03,  0.10406665E-02,  0.31760681E-02,  0.79401702E-02,  0.11470199E-03,  0.28675497E-03,  0.24326698E-01,  0.51298181E-02,  0.60816745E-01,  0.15466554E+00,  0.93364956E+00,  0.38666386E+00,  0.29239472E-02, -0.24277574E-03,  0.73098681E-02, -0.56448251E+06, -0.49785534E+05, -0.42078694E+08,  0.41450180E+07,  0.31626028E+08,  0.11421570E+07,  0.33292811E-06,  0.41565502E-06,  0.80097218E+00, -0.74097900E+00, -0.74097900E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.15811388E+01,  0.22942091E+01,  0.81369490E+00,  0.92707046E-02,  0.16671864E+03,  0.93644073E+03,  0.34904523E+03,  0.94262961E-07,  0.26247803E-05,  0.85966794E-06,  0.84429439E+00,  0.10262213E+01,  0.91867098E+00,  0.41929013E-03,  0.10482253E-02,  0.31961366E-02,  0.79903414E-02,  0.11478191E-03,  0.28695478E-03,  0.24502121E-01,  0.53100998E-02,  0.61255302E-01,  0.16253745E+00,  0.93786333E+00,  0.40634363E+00,  0.67419166E-02, -0.39618830E-03,  0.16854791E-01, -0.56486410E+06, -0.49593698E+05, -0.42052876E+08,  0.41751251E+07,  0.31825862E+08,  0.11429528E+07,  0.33179688E-06,  0.33292811E-06,  0.99660218E+00, -0.88192374E+00, -0.88192374E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.15811388E+01,  0.22868679E+01,  0.00000000E+00,  0.00000000E+00,  0.16668747E+03,  0.93647119E+03,  0.34884266E+03,  0.94351225E-07,  0.26210699E-05,  0.85727692E-06,  0.10000000E+01,  0.10000000E+01,  0.10000000E+01,  0.42061210E-03,  0.10515303E-02,  0.31931466E-02,  0.79828666E-02,  0.11494440E-03,  0.28736099E-03,  0.24579515E-01,  0.53413818E-02,  0.61448786E-01,  0.16362512E+00,  0.93616226E+00,  0.40906280E+00,  0.67514304E-02, -0.50660019E-03,  0.16878576E-01, -0.60491857E+06, -0.53036015E+05, -0.45013235E+08,  0.41882887E+07,  0.31796090E+08,  0.11445708E+07,  0.22954389E-07,  0.73715426E-07,  0.31139193E+00, -0.60875310E+00, -0.60875310E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.15811388E+01,  0.22888995E+01,  0.00000000E+00,  0.00000000E+00,  0.16672730E+03,  0.93647658E+03,  0.34883083E+03,  0.94244646E-07,  0.26222770E-05,  0.85781576E-06,  0.10000000E+01,  0.10000000E+01,  0.10000000E+01,  0.42030934E-03,  0.10507734E-02,  0.31967577E-02,  0.79918943E-02,  0.11489148E-03,  0.28722871E-03,  0.24561701E-01,  0.53491765E-02,  0.61404251E-01,  0.16427179E+00,  0.93697870E+00,  0.41067947E+00,  0.67483245E-02, -0.19386714E-03,  0.16870811E-01, -0.56473762E+06, -0.49510760E+05, -0.42028105E+08,  0.41852740E+07,  0.31832047E+08,  0.11440439E+07,  0.40907627E-06,  0.22954389E-07,  0.17821266E+02, -0.94073640E+00, -0.94073640E+00,
