gravity, cap_pressure, black_oil, ov_relaxation, one_phase, wells, n_phases, n_components, aspect_ratio, courant_number, shockfront_courant_number, shockfront_number_ratio, min_total_mobility, max_total_mobility, average_total_mobility, min_Darcy_velocity, max_Darcy_velocity, average_Darcy_velocity, min_shockfront_mobratio, max_shockfront_mobratio, average_shockfront_mobratio, average_longitudinal_capillary, average_transverse_capillary, max_longitudinal_capillary, max_transverse_capillary, min_longitudinal_capillary, min_transverse_capillary, average_buoyancy_number, average_longitudinal_buoyancy, average_transverse_buoyancy, max_buoyancy_number, max_longitudinal_buoyancy, max_transverse_buoyancy, min_buoyancy_number, min_longitudinal_buoyancy, min_transverse_buoyancy, average_overrelaxation, max_overrelaxation, min_overrelaxation, average_invPeclet, max_invPeclet, min_invPeclet, res, resold, res_resold, backtrack_par_factor, btpf,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.69651178E+02,  0.21925847E+02,  0.24777056E+01,  0.39754162E-01,  0.10434790E+03,  0.29883663E+03,  0.17482254E+03,  0.27788131E-07,  0.11756027E-04,  0.22054380E-05,  0.67287785E+00,  0.16293697E+01,  0.78539197E+00,  0.30685682E-05,  0.14886504E-01,  0.11037657E-03,  0.53546836E+00,  0.26090094E-06,  0.12657052E-02,  0.14723434E-02,  0.66846476E-03,  0.71427599E+01,  0.52943056E-01,  0.87955231E+00,  0.25684194E+03,  0.11825862E-03, -0.86750067E+00,  0.57370648E+00, -0.51731075E+09, -0.31866924E+07, -0.24554610E+12,  0.25347985E+06,  0.91176842E+07,  0.21551788E+05,  0.11826662E-03,  0.52026826E-04,  0.22731855E+01, -0.71446097E+00, -0.71446097E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.69651178E+02,  0.21800777E+02,  0.24888194E+01,  0.36642290E-01,  0.10434786E+03,  0.29884243E+03,  0.17459355E+03,  0.28397453E-07,  0.11736398E-04,  0.22035960E-05,  0.66788884E+00,  0.16519215E+01,  0.76902092E+00,  0.30753425E-05,  0.14919368E-01,  0.10800823E-03,  0.52397885E+00,  0.26133729E-06,  0.12678221E-02,  0.14757344E-02,  0.64643412E-03,  0.71592103E+01,  0.51912155E-01,  0.87693269E+00,  0.25184074E+03,  0.11657577E-03, -0.85964346E+00,  0.56554247E+00, -0.50892931E+09, -0.31892263E+07, -0.24706579E+12,  0.25403945E+06,  0.89220467E+07,  0.21587833E+05,  0.50084061E-04,  0.11826662E-03,  0.42348432E+00, -0.64210415E+00, -0.64210415E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.69651178E+02,  0.21849983E+02,  0.24228880E+01,  0.37964836E-01,  0.10434784E+03,  0.29885817E+03,  0.17498597E+03,  0.27870000E-07,  0.11811854E-04,  0.22110028E-05,  0.66618022E+00,  0.16365357E+01,  0.77599928E+00,  0.30660759E-05,  0.14874413E-01,  0.11005233E-03,  0.53389541E+00,  0.25966784E-06,  0.12597231E-02,  0.14712497E-02,  0.69041875E-03,  0.71374540E+01,  0.52897764E-01,  0.88130957E+00,  0.25662221E+03,  0.11859064E-03, -0.86077195E+00,  0.57531716E+00, -0.52089922E+09, -0.31641635E+07, -0.24874873E+12,  0.25327397E+06,  0.90909008E+07,  0.21449927E+05,  0.18975950E-04,  0.50084061E-04,  0.37888202E+00, -0.68651235E+00, -0.68651235E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.69651178E+02,  0.21904954E+02,  0.23994654E+01,  0.38665007E-01,  0.10434783E+03,  0.29886480E+03,  0.17507255E+03,  0.28265531E-07,  0.11793683E-04,  0.22111696E-05,  0.66602469E+00,  0.16384911E+01,  0.77486981E+00,  0.30642959E-05,  0.14865778E-01,  0.10851232E-03,  0.52642438E+00,  0.26006790E-06,  0.12616639E-02,  0.14703336E-02,  0.67219660E-03,  0.71330098E+01,  0.52054332E-01,  0.87122804E+00,  0.25253048E+03,  0.11814464E-03, -0.85903056E+00,  0.57315352E+00, -0.53122791E+09, -0.31670158E+07, -0.25052372E+12,  0.25312694E+06,  0.89636879E+07,  0.21482975E+05,  0.11811922E-03,  0.46941361E-04,  0.25163142E+01, -0.72017527E+00, -0.72017527E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.69651178E+02,  0.21779282E+02,  0.25990934E+01,  0.38431617E-01,  0.10434783E+03,  0.29887031E+03,  0.17484039E+03,  0.30298404E-07,  0.11770384E-04,  0.22090956E-05,  0.67539717E+00,  0.16657388E+01,  0.76918822E+00,  0.30700006E-05,  0.14893453E-01,  0.10123168E-03,  0.49110391E+00,  0.26058270E-06,  0.12641614E-02,  0.14731190E-02,  0.60072387E-03,  0.71465222E+01,  0.48447745E-01,  0.84346166E+00,  0.23503390E+03,  0.11610924E-03, -0.84775868E+00,  0.56327918E+00, -0.52166094E+09, -0.31642655E+07, -0.25160713E+12,  0.25359818E+06,  0.83622688E+07,  0.21525500E+05,  0.50362693E-04,  0.11811922E-03,  0.42637171E+00, -0.64781830E+00, -0.64781830E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.69651178E+02,  0.21835891E+02,  0.25185137E+01,  0.39754162E-01,  0.10434794E+03,  0.29888615E+03,  0.17524041E+03,  0.29514856E-07,  0.11851374E-04,  0.22165856E-05,  0.67751157E+00,  0.16476239E+01,  0.77640620E+00,  0.30607327E-05,  0.14848492E-01,  0.10391914E-03,  0.50414154E+00,  0.25880193E-06,  0.12555224E-02,  0.14686183E-02,  0.63809048E-03,  0.71246881E+01,  0.49721005E-01,  0.85060226E+00,  0.24121085E+03,  0.11848632E-03, -0.84879538E+00,  0.57481109E+00, -0.53389911E+09, -0.31398567E+07, -0.25342958E+12,  0.25283260E+06,  0.85842669E+07,  0.21378399E+05,  0.18912544E-04,  0.50362693E-04,  0.37552686E+00, -0.69222665E+00, -0.69222665E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.69651178E+02,  0.21885743E+02,  0.24163798E+01,  0.41387895E-01,  0.10434783E+03,  0.29889165E+03,  0.17531761E+03,  0.28753829E-07,  0.11846626E-04,  0.22167588E-05,  0.67608204E+00,  0.16475066E+01,  0.78051091E+00,  0.30599027E-05,  0.14844465E-01,  0.10666957E-03,  0.51748464E+00,  0.25890565E-06,  0.12560255E-02,  0.14682577E-02,  0.67795707E-03,  0.71229388E+01,  0.51169852E-01,  0.86259172E+00,  0.24823962E+03,  0.11817240E-03, -0.85066792E+00,  0.57328819E+00, -0.54234667E+09, -0.31430255E+07, -0.25501471E+12,  0.25276403E+06,  0.88114666E+07,  0.21386966E+05,  0.11790530E-03,  0.62133163E-04,  0.18976228E+01, -0.72653234E+00, -0.72653234E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.69651178E+02,  0.21765310E+02,  0.23992048E+01,  0.38042633E-01,  0.10434804E+03,  0.29889697E+03,  0.17507995E+03,  0.29373704E-07,  0.11776910E-04,  0.22143540E-05,  0.67211989E+00,  0.16765265E+01,  0.77505371E+00,  0.30670055E-05,  0.14878923E-01,  0.10441851E-03,  0.50656414E+00,  0.26043831E-06,  0.12634609E-02,  0.14718004E-02,  0.66141345E-03,  0.71401258E+01,  0.50195014E-01,  0.86003776E+00,  0.24351040E+03,  0.11531315E-03, -0.84228323E+00,  0.55941712E+00, -0.53383054E+09, -0.31451259E+07, -0.25647954E+12,  0.25335077E+06,  0.86255177E+07,  0.21513572E+05,  0.51351059E-04,  0.11790530E-03,  0.43552798E+00, -0.64496124E+00, -0.64496124E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.69651178E+02,  0.21815540E+02,  0.23486596E+01,  0.39520772E-01,  0.10434785E+03,  0.29891188E+03,  0.17548962E+03,  0.28873256E-07,  0.11900081E-04,  0.22220388E-05,  0.67142603E+00,  0.16551169E+01,  0.78263409E+00,  0.30573123E-05,  0.14831898E-01,  0.10622835E-03,  0.51534419E+00,  0.25774265E-06,  0.12503835E-02,  0.14671028E-02,  0.70469068E-03,  0.71173362E+01,  0.51062531E-01,  0.86397566E+00,  0.24771897E+03,  0.11780196E-03, -0.84425641E+00,  0.57149108E+00, -0.55484983E+09, -0.31716421E+07, -0.26235605E+12,  0.25255005E+06,  0.87750200E+07,  0.21290897E+05,  0.19472131E-04,  0.51351059E-04,  0.37919628E+00, -0.68508375E+00, -0.68508375E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.69651178E+02,  0.21878831E+02,  0.22944588E+01,  0.39831959E-01,  0.10434783E+03,  0.29891778E+03,  0.17557270E+03,  0.29231201E-07,  0.11854344E-04,  0.22220159E-05,  0.67551831E+00,  0.16564374E+01,  0.78191489E+00,  0.30552481E-05,  0.14821884E-01,  0.10492756E-03,  0.50903364E+00,  0.25873709E-06,  0.12552078E-02,  0.14660529E-02,  0.68615586E-03,  0.71122429E+01,  0.50335730E-01,  0.85442117E+00,  0.24419305E+03,  0.11659053E-03, -0.84259966E+00,  0.56561406E+00, -0.56548006E+09, -0.31760017E+07, -0.26420980E+12,  0.25237954E+06,  0.86675672E+07,  0.21373043E+05,  0.11900017E-03,  0.43702490E-04,  0.27229609E+01, -0.71446097E+00, -0.71446097E+00,
