gravity, cap_pressure, black_oil, ov_relaxation, one_phase, wells, n_phases, n_components, aspect_ratio, courant_number, shockfront_courant_number, shockfront_number_ratio, min_total_mobility, max_total_mobility, average_total_mobility, min_Darcy_velocity, max_Darcy_velocity, average_Darcy_velocity, min_shockfront_mobratio, max_shockfront_mobratio, average_shockfront_mobratio, average_longitudinal_capillary, average_transverse_capillary, max_longitudinal_capillary, max_transverse_capillary, min_longitudinal_capillary, min_transverse_capillary, average_buoyancy_number, average_longitudinal_buoyancy, average_transverse_buoyancy, max_buoyancy_number, max_longitudinal_buoyancy, max_transverse_buoyancy, min_buoyancy_number, min_longitudinal_buoyancy, min_transverse_buoyancy, average_overrelaxation, max_overrelaxation, min_overrelaxation, average_invPeclet, max_invPeclet, min_invPeclet, res, resold, res_resold, backtrack_par_factor, btpf,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.50000000E+01,  0.44029599E+01,  0.36193935E+00,  0.17488076E-01,  0.16666958E+03,  0.94135062E+03,  0.22535059E+03,  0.16048796E-08,  0.41199216E-05,  0.31555819E-06,  0.83705877E+00,  0.19357905E+01,  0.10277625E+01,  0.23991553E-02,  0.59978883E-01,  0.10281145E+00,  0.25702863E+01,  0.40049305E-04,  0.10012326E-02,  0.11673984E+00,  0.27579440E+00,  0.29184959E+01,  0.32737918E+01,  0.26327111E+02,  0.81844795E+02,  0.16107110E-03, -0.82036564E-02,  0.40267776E-02, -0.68538771E+06, -0.18070008E+06, -0.17873589E+09,  0.43621006E+08,  0.18692992E+10,  0.72816919E+06,  0.10568500E-07,  0.31055060E-07,  0.34031493E+00, -0.68297959E+00, -0.68297959E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.50000000E+01,  0.44098039E+01,  0.34195056E+00,  0.17488076E-01,  0.16666777E+03,  0.94137589E+03,  0.22535498E+03,  0.16402065E-08,  0.41225783E-05,  0.31573231E-06,  0.83713750E+00,  0.19374193E+01,  0.10288964E+01,  0.23949129E-02,  0.59872824E-01,  0.10059709E+00,  0.25149273E+01,  0.40023497E-04,  0.10005874E-02,  0.11655201E+00,  0.27499013E+00,  0.29138002E+01,  0.33037945E+01,  0.25221658E+02,  0.82594863E+02,  0.13955374E-03, -0.77617449E-02,  0.34888435E-02, -0.68581318E+06, -0.18057782E+06, -0.17876202E+09,  0.43543872E+08,  0.18290380E+10,  0.72769994E+06,  0.22292818E-06,  0.10568500E-07,  0.21093643E+02, -0.75851219E+00, -0.75851219E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.50000000E+01,  0.44063953E+01,  0.39321788E+00,  0.17488076E-01,  0.16667328E+03,  0.94228949E+03,  0.22599802E+03,  0.15419719E-08,  0.41530831E-05,  0.31644481E-06,  0.83749132E+00,  0.18908913E+01,  0.10213805E+01,  0.24061547E-02,  0.60153867E-01,  0.10700584E+00,  0.26751460E+01,  0.39729521E-04,  0.99323802E-03,  0.11700656E+00,  0.27732294E+00,  0.29251641E+01,  0.32091063E+01,  0.28480255E+02,  0.80227658E+02,  0.19127005E-03, -0.65991376E-02,  0.47817513E-02, -0.69802115E+06, -0.18100690E+06, -0.18463789E+09,  0.43748267E+08,  0.19455607E+10,  0.72235492E+06,  0.75763256E-07,  0.22292818E-06,  0.33985500E+00, -0.70632409E+00, -0.70632409E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.50000000E+01,  0.44424275E+01,  0.37530821E+00,  0.17686804E-01,  0.16667028E+03,  0.94268463E+03,  0.22614373E+03,  0.15068344E-08,  0.41600823E-05,  0.31666049E-06,  0.83755861E+00,  0.19131895E+01,  0.10209950E+01,  0.24087675E-02,  0.60219188E-01,  0.10950108E+00,  0.27375271E+01,  0.39662676E-04,  0.99156691E-03,  0.11705878E+00,  0.27811628E+00,  0.29264695E+01,  0.31577395E+01,  0.29836917E+02,  0.78943486E+02,  0.17740806E-03, -0.78698614E-02,  0.44352015E-02, -0.70959171E+06, -0.18110918E+06, -0.18717756E+09,  0.43795773E+08,  0.19909288E+10,  0.72113957E+06,  0.27919849E-07,  0.75763256E-07,  0.36851437E+00, -0.66506279E+00, -0.66506279E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.50000000E+01,  0.44394030E+01,  0.37835068E+00,  0.17686804E-01,  0.16666706E+03,  0.94277439E+03,  0.22616738E+03,  0.14991986E-08,  0.41611182E-05,  0.31669245E-06,  0.83807164E+00,  0.19188547E+01,  0.10229837E+01,  0.24090908E-02,  0.60227271E-01,  0.11005880E+00,  0.27514699E+01,  0.39652803E-04,  0.99132007E-03,  0.11704827E+00,  0.27830638E+00,  0.29262067E+01,  0.31455814E+01,  0.30144367E+02,  0.78639534E+02,  0.17491945E-03, -0.81962548E-02,  0.43729863E-02, -0.71251691E+06, -0.18110042E+06, -0.18772832E+09,  0.43801651E+08,  0.20010691E+10,  0.72096005E+06,  0.11816878E-07,  0.27919849E-07,  0.42324289E+00, -0.65397973E+00, -0.65397973E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.50000000E+01,  0.44460905E+01,  0.35874015E+00,  0.17090620E-01,  0.16666765E+03,  0.94279962E+03,  0.22617327E+03,  0.15227179E-08,  0.41636731E-05,  0.31686345E-06,  0.83822066E+00,  0.19206332E+01,  0.10294243E+01,  0.24050938E-02,  0.60127346E-01,  0.10835888E+00,  0.27089719E+01,  0.39628471E-04,  0.99071178E-03,  0.11691245E+00,  0.27751895E+00,  0.29228114E+01,  0.31772694E+01,  0.29239832E+02,  0.79431734E+02,  0.17357342E-03, -0.81251209E-02,  0.43393356E-02, -0.71298863E+06, -0.18098496E+06, -0.18776632E+09,  0.43728979E+08,  0.19701614E+10,  0.72051766E+06,  0.22404924E-06,  0.11816878E-07,  0.18960105E+02, -0.75758362E+00, -0.75758362E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.50000000E+01,  0.44425895E+01,  0.33949783E+00,  0.18481717E-01,  0.16666740E+03,  0.94365780E+03,  0.22681110E+03,  0.14538179E-08,  0.41937598E-05,  0.31756203E-06,  0.83900173E+00,  0.19797292E+01,  0.10300649E+01,  0.24167158E-02,  0.60417896E-01,  0.11349427E+00,  0.28373567E+01,  0.39344170E-04,  0.98360425E-03,  0.11726590E+00,  0.27988011E+00,  0.29316475E+01,  0.30701392E+01,  0.32017643E+02,  0.76753480E+02,  0.17297032E-03, -0.67595498E-02,  0.43242580E-02, -0.72539183E+06, -0.18141210E+06, -0.19370549E+09,  0.43940288E+08,  0.20635321E+10,  0.71534855E+06,  0.75329695E-07,  0.22404924E-06,  0.33621937E+00, -0.71988937E+00, -0.71988937E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.50000000E+01,  0.44780895E+01,  0.37541093E+00,  0.18084261E-01,  0.16666859E+03,  0.94403838E+03,  0.22696694E+03,  0.14329560E-08,  0.42003044E-05,  0.31779154E-06,  0.83746026E+00,  0.20041630E+01,  0.10414670E+01,  0.24193408E-02,  0.60483519E-01,  0.11514659E+00,  0.28786647E+01,  0.39282867E-04,  0.98207167E-03,  0.11727656E+00,  0.28062006E+00,  0.29319139E+01,  0.30167949E+01,  0.32975334E+02,  0.75419872E+02,  0.14593660E-03, -0.77369767E-02,  0.36484151E-02, -0.73752144E+06, -0.18152153E+06, -0.19633753E+09,  0.43988014E+08,  0.20935744E+10,  0.71423394E+06,  0.28866855E-07,  0.75329695E-07,  0.38320685E+00, -0.65710060E+00, -0.65710060E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.50000000E+01,  0.44748403E+01,  0.37784869E+00,  0.17488076E-01,  0.16667056E+03,  0.94411767E+03,  0.22698971E+03,  0.14279994E-08,  0.42012136E-05,  0.31781928E-06,  0.83829010E+00,  0.19278418E+01,  0.10233810E+01,  0.24198752E-02,  0.60496881E-01,  0.11554627E+00,  0.28886567E+01,  0.39274366E-04,  0.98185914E-03,  0.11726372E+00,  0.28083143E+00,  0.29315931E+01,  0.30188637E+01,  0.33202622E+02,  0.75471593E+02,  0.14430043E-03, -0.79968171E-02,  0.36075107E-02, -0.74033761E+06, -0.18151392E+06, -0.19685931E+09,  0.43997732E+08,  0.21008413E+10,  0.71407938E+06,  0.10652910E-07,  0.28866855E-07,  0.36903604E+00, -0.64767707E+00, -0.64767707E+00,
T, T, F, T, F, F,  0.20000000E+01,  0.00000000E+00,  0.50000000E+01,  0.44815132E+01,  0.32266034E+00,  0.16693164E-01,  0.16667141E+03,  0.94414081E+03,  0.22699472E+03,  0.14435066E-08,  0.42036163E-05,  0.31798840E-06,  0.83828139E+00,  0.19295101E+01,  0.10306350E+01,  0.24154177E-02,  0.60385443E-01,  0.11430498E+00,  0.28576246E+01,  0.39251917E-04,  0.98129793E-03,  0.11713798E+00,  0.28003503E+00,  0.29284496E+01,  0.30390830E+01,  0.32516792E+02,  0.75977074E+02,  0.14285224E-03, -0.79024808E-02,  0.35713061E-02, -0.74075803E+06, -0.18139182E+06, -0.19688191E+09,  0.43916686E+08,  0.20782724E+10,  0.71367122E+06,  0.22270850E-06,  0.10652910E-07,  0.20905884E+02, -0.76451219E+00, -0.76451219E+00,
